,names,scores,pvals,pvals_adj
6157,RGS3,1.3742844,0.1693534132,1
6158,IL3RA,1.373738,0.1695230038,1
6159,CMPK2,1.3513407,0.1765863452,1
6160,TNFAIP1,1.3310503,0.1831724864,1
6161,FCN3,1.3137254,0.1889386496,1
6162,GIMAP8,1.2939422,0.1956853857,1
6163,HLA-F,1.2775928,0.2013930326,1
6164,HIPK2,1.2749394,0.2023306699,1
6165,MXD4,1.2691646,0.2043823986,1
6166,EFNB1,1.2628043,0.2066595396,1
6167,LPCAT2,1.2479377,0.2120539013,1
6168,IQCK,1.2455964,0.2129125962,1
6169,SLFN12,1.2452062,0.2130559557,1
6170,TMC7,1.2384168,0.2155615756,1
6171,CASP10,1.2374803,0.2159088372,1
6172,EPHA4,1.2344757,0.2170256876,1
6173,PHACTR4,1.2281935,0.219374337,1
6174,IFIT2,1.2255402,0.2203717747,1
6175,ALAS1,1.2078251,0.2271145586,1
6176,SENP7,1.2071227,0.2273848926,1
6177,TSPAN14,1.2052107,0.2281219637,1
6178,FAM69B,1.2012306,0.2296617301,1
6179,SH3BGRL2,1.1886272,0.2345863902,1
6180,HIP1R,1.1874176,0.2350629396,1
6181,FGD5,1.1851155,0.2359718136,1
6182,PKP4,1.1826962,0.2369295772,1
6183,HOXB7,1.1787162,0.238511225,1
6184,IFI44,1.1743069,0.2402721269,1
6185,GPR56,1.1605328,0.2458319376,1
6186,MEOX1,1.1505827,0.2499039436,1
6187,SYNPO,1.1479684,0.2509816157,1
6188,DEPTOR,1.1446127,0.2523696438,1
6189,TEK,1.1327506,0.2573190084,1
6190,KIAA1671,1.1324384,0.2574501581,1
6191,PCNX,1.1276389,0.259472424,1
6192,ISOC1,1.1154647,0.2646513267,1
6193,FRMD4A,1.1129284,0.265739171,1
6194,GBP3,1.1125772,0.2658900379,1
6195,MCC,1.112031,0.2661248369,1
6196,RP11-435B5.3,1.1091435,0.2673682883,1
6197,PLCB4,1.0960327,0.273064436,1
6198,PREX1,1.0956426,0.2732352266,1
6199,CTB-167G5.5,1.090531,0.2754793296,1
6200,CCM2L,1.0885409,0.2763563799,1
6201,PLCB1,1.0838976,0.2784102282,1
6202,TMEM178A,1.0812442,0.279588508,1
6203,IGFBP3,1.0693041,0.2849326793,1
6204,FAM111A,1.0615001,0.2884627032,1
6205,RP11-100L22.1,1.0597832,0.2892432481,1
6206,RAPGEF3,1.0426924,0.297090767,1
6207,TAOK2,1.037854,0.2993380573,1
6208,TSPAN18,1.0313376,0.3023825291,1
6209,HOXB3,1.030284,0.3028766767,1
6210,MYO5C,1.024275,0.3057054093,1
6211,FAM212A,1.0209193,0.3072926904,1
6212,RP11-343N15.5,1.0190463,0.3081809833,1
6213,TECPR1,0.99996555,0.3173271914,1
6214,FAM65A,0.98966426,0.3223382561,1
6215,EFCAB4A,0.97721684,0.3284617995,1
6216,SEMA6A,0.9752268,0.3294477479,1
6217,RASGRF2,0.9711298,0.3314836724,1
6218,CTB-171A8.1,0.96566695,0.334210864,1
6219,STARD8,0.94916147,0.3425384859,1
6220,TPST2,0.9421769,0.3461020749,1
6221,AVL9,0.9419428,0.3462219324,1
6222,LUZP1,0.93648,0.3490261118,1
6223,SOX13,0.93464607,0.3499707401,1
6224,SEPN1,0.93312424,0.3507558109,1
6225,TRIM16,0.932539,0.3510580582,1
6226,LRRC8C,0.90655166,0.3646439411,1
6227,NIPAL3,0.90019137,0.3680184086,1
6228,RP11-475N22.4,0.8960553,0.3702232462,1
6229,USHBP1,0.895509,0.3705150634,1
6230,MAP2,0.89383113,0.3714122518,1
6231,HBEGF,0.8859101,0.3756659904,1
6232,NLRP1,0.885754,0.3757501091,1
6233,MFNG,0.87888646,0.3794628365,1
6234,KITLG,0.87748176,0.3802250283,1
6235,ROBO4,0.8764672,0.3807760848,1
6236,NYNRIN,0.8764282,0.3807972891,1
6237,SLC25A29,0.8710825,0.383709126,1
6238,FKBP9,0.870146,0.3842206284,1
6239,DGAT1,0.8695217,0.3845618616,1
6240,TPO,0.86893636,0.3848819361,1
6241,NRP1,0.86772674,0.3855439392,1
6242,HSPA12B,0.8638247,0.3876841705,1
6243,FLT4,0.8608592,0.3893155795,1
6244,PTPRR,0.8449001,0.3981666474,1
6245,GJA1,0.8380715,0.4019905209,1
6246,ZNF532,0.83175033,0.4055498974,1
6247,PITPNC1,0.8280434,0.4076459168,1
6248,UBA7,0.8260534,0.4087738069,1
6249,LINC00987,0.8236732,0.4101252889,1
6250,CX3CL1,0.8230879,0.4104580269,1
6251,KIF17,0.8208247,0.4117461222,1
6252,MALT1,0.819498,0.4125023261,1
6253,ATF7IP2,0.81637645,0.4142848737,1
6254,FNBP4,0.8110307,0.4173480472,1
6255,CCDC68,0.80685556,0.4197497111,1
6256,ACSL5,0.8032657,0.4218211733,1
6257,C4orf32,0.8029926,0.4219790296,1
6258,LDLRAD4,0.7985833,0.424532069,1
6259,OAS3,0.7872675,0.4311252852,1
6260,SLC39A8,0.7871895,0.4311709609,1
6261,RNF152,0.78715044,0.4311937998,1
6262,ARL15,0.78679925,0.4313993813,1
6263,TSPAN9,0.78426296,0.4328858233,1
6264,COL4A1,0.7841459,0.4329544997,1
6265,PCDH1,0.78305334,0.4335957843,1
6266,NTHL1,0.78110236,0.4347423003,1
6267,LIMS2,0.7714644,0.4404317102,1
6268,RALGAPA2,0.76865494,0.4420981637,1
6269,CEACAM1,0.7644018,0.4446278426,1
6270,SMAD4,0.76401156,0.4448603361,1
6271,KLF11,0.7601876,0.4471424382,1
6272,ARHGAP5,0.75870484,0.4480291232,1
6273,MESDC1,0.75285184,0.4515389332,1
6274,NID2,0.7521495,0.451961153,1
6275,FAM26E,0.75012046,0.4531821521,1
6276,EOGT,0.7500815,0.4532056511,1
6277,RGS12,0.747194,0.4549464836,1
6278,RANBP17,0.7370878,0.4610689639,1
6279,GLYR1,0.73154694,0.464445138,1
6280,MYO1C,0.73092264,0.4648264125,1
6281,GIT1,0.7272938,0.4670460137,1
6282,SEMA6B,0.7244843,0.4687684439,1
6283,VASH1,0.7194508,0.4718632369,1
6284,SPTLC2,0.71941173,0.4718872715,1
6285,GJA4,0.71843624,0.4724883544,1
6286,C1orf115,0.7169145,0.4734268852,1
6287,TNFRSF4,0.7166413,0.4735954479,1
6288,DOCK6,0.7134807,0.4755483578,1
6289,TCF15,0.71110046,0.4770219786,1
6290,NOTCH1,0.70829105,0.4787645461,1
6291,UBR1,0.7073936,0.4793219314,1
6292,SLFN11,0.7066912,0.479758393,1
6293,ARRDC2,0.70665216,0.4797826472,1
6294,PARP12,0.70657414,0.4798311576,1
6295,MCTP1,0.70594984,0.4802193375,1
6296,CRYBG3.1,0.7059108,0.4802436044,1
6297,SNRNP200,0.70579374,0.4803164092,1
6298,STXBP6,0.70403785,0.4814092023,1
6299,PPP1R13B,0.70165765,0.482892702,1
6300,ATP6V1A,0.6997847,0.4840617896,1
6301,SLC35G2,0.6975215,0.4854764825,1
6302,OAS2,0.69443893,0.4874069865,1
6303,APOL1,0.6915905,0.4891945478,1
6304,TMEM132A,0.6901077,0.4901264546,1
6305,KCNMB4,0.684879,0.4934202593,1
6306,KIF26A,0.6824208,0.4949729256,1
6307,ARHGAP31,0.6823427,0.4950222594,1
6308,ABR,0.67590445,0.4991013244,1
6309,PLXNA2,0.66973925,0.5030240128,1
6310,GATAD2B,0.66220844,0.5078376645,1
6311,JUP,0.6569407,0.5112190398,1
6312,SIPA1L2,0.6569017,0.5112441308,1
6313,INF2,0.6544824,0.5128010296,1
6314,CCRL2,0.65233636,0.5141842147,1
6315,SLC12A7,0.6483173,0.5167797526,1
6316,TEAD2,0.6453127,0.5187245311,1
6317,PIK3CB,0.6416839,0.5210784506,1
6318,HMBOX1,0.63750875,0.5237935114,1
6319,SPG11,0.6374697,0.52381892,1
6320,ARHGAP27,0.6366893,0.5243272242,1
6321,GBP1,0.63516754,0.5253191438,1
6322,PANK3,0.63454324,0.5257263628,1
6323,MCF2L,0.63438714,0.5258281927,1
6324,AC007246.3,0.6247882,0.5321100556,1
6325,CCDC88A,0.62439805,0.5323662175,1
6326,ZDHHC13,0.6226031,0.533545366,1
6327,GNPTAB,0.61901325,0.5359076159,1
6328,ERG,0.6156185,0.5381463175,1
6329,STARD3,0.6144089,0.5389451484,1
6330,KAT2B,0.6131213,0.5397961693,1
6331,CYFIP1,0.6062147,0.5443721848,1
6332,RASGRP3,0.6046149,0.5454349096,1
6333,TAZ,0.6037564,0.5460055762,1
6334,PIAS2,0.6023517,0.5469400324,1
6335,ZNF366,0.6001666,0.5483952027,1
6336,ELOVL5,0.5884606,0.5562231643,1
6337,FLOT2,0.58783627,0.5566421817,1
6338,IFIH1,0.5863926,0.5576117482,1
6339,HELZ2,0.5858853,0.5579526018,1
6340,GATSL3,0.58557314,0.5581624082,1
6341,RP11-736K20.5,0.5845586,0.5588445438,1
6342,PKN3,0.58288074,0.5599735789,1
6343,PIKFYVE,0.58210033,0.560499088,1
6344,PNP,0.58007133,0.5618665288,1
6345,KLHL3,0.57570106,0.5648172505,1
6346,PAPSS2,0.57257944,0.5669294621,1
6347,C9orf40,0.5725014,0.5669823159,1
6348,NOD1,0.5717991,0.5674581059,1
6349,RAB12,0.57125276,0.567828297,1
6350,NIN,0.5701602,0.5685690258,1
6351,SH2D3C,0.5681702,0.5699193958,1
6352,ST8SIA4,0.5669606,0.5707409558,1
6353,MX2,0.5648145,0.5721999487,1
6354,HOXB6,0.5636829,0.5729699486,1
6355,FNIP2,0.5617709,0.5742720991,1
6356,BCYRN1,0.56122464,0.5746443992,1
6357,HSD17B13,0.56087345,0.5748837953,1
6358,HBA2,0.56067836,0.5750168135,1
6359,FAM214A,0.5601711,0.575362729,1
6360,DSG2,0.55997604,0.5754957996,1
6361,RP11-286H15.1,0.55849326,0.5765076109,1
6362,TFPI2,0.55381083,0.5797083004,1
6363,DMTF1,0.5530695,0.5802158396,1
6364,MEMO1,0.55291337,0.5803227164,1
6365,SEMA4C,0.5527573,0.5804296025,1
6366,VSIG10,0.5526793,0.5804830491,1
6367,KIF1C,0.55228907,0.5807503162,1
6368,RP5-894A10.2,0.55002594,0.5823016006,1
6369,MTMR6,0.5496357,0.5825692589,1
6370,PPP1R16B,0.548309,0.5834797263,1
6371,PLEKHG1,0.54487526,0.5858393041,1
6372,DPP8,0.54425097,0.5862687935,1
6373,IFI35,0.54097325,0.588526005,1
6374,SKAP2,0.5394125,0.5896022767,1
6375,MKL2,0.5378517,0.5906794549,1
6376,APOL6,0.5360177,0.5919462951,1
6377,ZCCHC14,0.5314524,0.5951053233,1
6378,STON1,0.53012574,0.5960247726,1
6379,FAM101B,0.52758944,0.5977843428,1
6380,CA8,0.5274724,0.5978656107,1
6381,STK38L,0.526692,0.5984075248,1
6382,NEDD4,0.52595055,0.5989225495,1
6383,EDEM3,0.524819,0.599709027,1
6384,EPHB4,0.5238825,0.6003602584,1
6385,ITPR3,0.51962936,0.6033219494,1
6386,CCDC88C,0.51522005,0.6063992438,1
6387,PLEC,0.51494694,0.6065901033,1
6388,NDUFAF7,0.5120985,0.6085820932,1
6389,TSC2,0.5115522,0.6089644513,1
6390,ISY1,0.5115132,0.6089917667,1
6391,MTSS1,0.5106937,0.6095655157,1
6392,NPLOC4,0.509133,0.610659035,1
6393,KIAA1462,0.50854766,0.611069329,1
6394,RP11-298O21.5,0.5082745,0.6112608414,1
6395,SGK1,0.5081965,0.6113155641,1
6396,PKD1L1,0.507221,0.6119997808,1
6397,STXBP1,0.5064796,0.612520012,1
6398,DGKZ,0.5050359,0.6135336543,1
6399,FMR1,0.50281173,0.6150966577,1
6400,WDR48,0.5005876,0.61666141,1
6401,RP11-381O7.3,0.49793422,0.6185304117,1
6402,MAGI1,0.49531987,0.6203743449,1
6403,AHR,0.4930567,0.6219725153,1
6404,WHSC1,0.49235436,0.6224688623,1
6405,LRRC8A,0.48927176,0.624649302,1
6406,DTX3L,0.48806214,0.6255058175,1
6407,ZNF770,0.48170188,0.6300177308,1
6408,CELF1,0.4752636,0.6345991049,1
6409,SGK223,0.47475633,0.6349606602,1
6410,TRAF6,0.4744832,0.6351553799,1
6411,PTPN6,0.4715957,0.6372153869,1
6412,KLF12,0.4715957,0.6372153869,1
6413,MFSD6,0.47003493,0.6383300737,1
6414,B3GNT8,0.46933255,0.6388319499,1
6415,TJP2,0.4686302,0.6393339914,1
6416,RP11-488L18.10,0.46808392,0.6397245825,1
6417,ZNF451,0.46714744,0.6403943995,1
6418,ACACB,0.4669133,0.6405618996,1
6419,GPR146,0.46539155,0.641651096,1
6420,DCUN1D2,0.45860204,0.6465199615,1
6421,GATA3,0.45801675,0.6469404048,1
6422,MANSC1,0.45661202,0.6479499282,1
6423,FAM89A,0.45446593,0.6494935058,1
6424,RASIP1,0.4532173,0.6503922807,1
6425,RP11-677M14.3,0.45013472,0.6526133076,1
6426,EPB41L4A,0.44759843,0.6544430481,1
6427,NOS3,0.43905303,0.660623109,1
6428,POLG,0.43835068,0.6611320973,1
6429,RP11-869B15.1,0.4374142,0.6618109921,1
6430,FAM208A,0.43655574,0.6624335568,1
6431,FAM175B,0.43483886,0.6636793857,1
6432,KLHL5,0.43241963,0.6654364506,1
6433,PIP5K1C,0.42898586,0.6679335047,1
6434,TNFRSF10D,0.42890784,0.6679902988,1
6435,CTB-31O20.2,0.42719096,0.6692402494,1
6436,TMEM150C,0.42250857,0.6726538582,1
6437,CIC,0.42184523,0.6731380009,1
6438,PHKB,0.42149404,0.6733943666,1
6439,PLCD3,0.41895774,0.6752470218,1
6440,LYPLA2,0.41806027,0.675903049,1
6441,TBXA2R,0.41774812,0.6761312901,1
6442,TLR4,0.4145875,0.6784439045,1
6443,LAMA5,0.41365102,0.6791297068,1
6444,HLX,0.40955392,0.6821332095,1
6445,SORBS1,0.4091637,0.6824195211,1
6446,LNX2,0.40908566,0.6824767889,1
6447,BTBD7,0.4063933,0.6844536459,1
6448,BTN2A2,0.40612015,0.6846543177,1
6449,FAM199X,0.4016719,0.6879255261,1
6450,LINC00961,0.40046224,0.6888160792,1
6451,NES,0.40022814,0.6889884942,1
6452,FAM160B1,0.40007207,0.6891034465,1
6453,PDZD2,0.39972088,0.6893621154,1
6454,SERPINI1,0.39769185,0.6908573571,1
6455,CPNE8,0.3962871,0.6918932319,1
6456,TMEM181,0.39339963,0.6940243395,1
6457,RP11-488C13.5,0.39316553,0.6941972383,1
6458,RASSF9,0.39113647,0.695696361,1
6459,PDCD4,0.39043412,0.6962155657,1
6460,ENPP4,0.38953665,0.6968792011,1
6461,PLCG1,0.38863918,0.6975430685,1
6462,CYB561,0.38817096,0.697889526,1
6463,TAP2.1,0.38781977,0.6981494105,1
6464,GSE1,0.3866882,0.6989870568,1
6465,CRY1,0.38661015,0.6990448391,1
6466,ZHX3,0.386298,0.6992759854,1
6467,RAI2,0.386298,0.6992759854,1
6468,GALNT15,0.38465914,0.7004899607,1
6469,RBM26,0.38247404,0.7021097848,1
6470,ALS2,0.37896225,0.7047159081,1
6471,TAMM41,0.378533,0.7050346728,1
6472,ITPKB,0.37779164,0.7055853884,1
6473,SYCP2,0.37720633,0.7060202729,1
6474,EXTL3,0.3763869,0.7066292725,1
6475,ZNF528,0.3751773,0.707528615,1
6476,STK11,0.3740067,0.7083993353,1
6477,ULK4,0.3696755,0.7116243074,1
6478,BANP,0.3696755,0.7116243074,1
6479,DNMBP,0.36959743,0.7116824626,1
6480,AC084018.1,0.36827075,0.7126713567,1
6481,MBTD1,0.36631975,0.7141264902,1
6482,DISP1,0.36592954,0.7144176419,1
6483,DIP2B,0.36214462,0.7172439651,1
6484,ZMAT1,0.36175442,0.7175355597,1
6485,DPH7,0.36077893,0.7182647261,1
6486,ZYG11B,0.3601156,0.7187607059,1
6487,NEDD9,0.35964733,0.7191108806,1
6488,BEND7,0.3567989,0.7212423784,1
6489,AGRN,0.35516003,0.7224697028,1
6490,MAML2,0.35414553,0.7232298334,1
6491,PRKCE,0.35211647,0.7247509132,1
6492,DCAF15,0.3517653,0.7250142876,1
6493,RP11-251M1.1,0.3501655,0.7262145153,1
6494,TUT1,0.3469268,0.7286463007,1
6495,CDR2,0.34665367,0.7288515163,1
6496,TRIM21,0.34602934,0.7293206536,1
6497,CPED1,0.34587327,0.7294379538,1
6498,WDFY3,0.34567818,0.7295845879,1
6499,STOX2,0.33959106,0.734164515,1
6500,EEPD1,0.33877164,0.7347817708,1
6501,DBR1,0.3383034,0.7351345653,1
6502,SLC1A1,0.3376791,0.7356050449,1
6503,CADPS2,0.33717182,0.7359873826,1
6504,MPPED2,0.33623534,0.7366934087,1
6505,PPP2R4,0.33182606,0.7400205934,1
6506,CLIC5,0.33178705,0.7400500594,1
6507,TNFRSF10A,0.3256609,0.7446809183,1
6508,HERC6,0.32507563,0.7451238435,1
6509,FES,0.3230856,0.7466304188,1
6510,ARHGAP25,0.319964,0.7489956242,1
6511,PIK3C2B,0.31988597,0.7490547847,1
6512,SOX4,0.31770083,0.7507118773,1
6513,MTURN,0.31766182,0.7507414787,1
6514,TRAK2,0.31653023,0.7516000792,1
6515,CA5B,0.31621808,0.7518369887,1
6516,ARRB1,0.31574982,0.7521923968,1
6517,NFS1,0.3156718,0.7522516366,1
6518,CTD-3195I5.1,0.31317452,0.7541480788,1
6519,MYH10,0.3129404,0.7543259465,1
6520,SLCO4A1,0.3119649,0.755067202,1
6521,RP11-630C16.2,0.3094676,0.7569658428,1
6522,KLF13,0.3094676,0.7569658428,1
6523,MED13L,0.30849212,0.7577078986,1
6524,ZNF789,0.30810192,0.7580047835,1
6525,TBC1D17,0.30693132,0.7588956522,1
6526,DGKE,0.30646306,0.7592520894,1
6527,PABPN1,0.30544856,0.7600245453,1
6528,HERC2,0.3053315,0.7601136903,1
6529,SPATA13,0.30423895,0.7609458634,1
6530,STIM1,0.3039658,0.7611539499,1
6531,REEP2,0.3026001,0.7621946414,1
6532,SLC12A2,0.30174166,0.7628490106,1
6533,ACSS1,0.30061007,0.7637118472,1
6534,RALGPS1,0.29862005,0.7652299609,1
6535,TOPBP1,0.29744947,0.7661233909,1
6536,KDM2B,0.2967471,0.7666595983,1
6537,HOXA4,0.2967471,0.7666595983,1
6538,ANO2,0.2967471,0.7666595983,1
6539,XPR1,0.296591,0.7667787706,1
6540,PPP3CC,0.2953814,0.7677025435,1
6541,ARIH1,0.29495218,0.7680304133,1
6542,KCNB1,0.29444492,0.7684179492,1
6543,PARVA,0.2938206,0.7688949961,1
6544,AC002117.1,0.29140136,0.7707443776,1
6545,ZNF506,0.29101115,0.7710427873,1
6546,WWC2,0.29065996,0.7713113851,1
6547,KIF13B,0.29046488,0.7714606179,1
6548,CARD10,0.2903088,0.7715800102,1
6549,ATOH8,0.28945035,0.7722367647,1
6550,CLASP2,0.28886506,0.7726846455,1
6551,SYNJ2BP,0.28863093,0.772863819,1
6552,FAM91A1,0.2883578,0.7730728701,1
6553,NEIL1,0.28820172,0.7731923353,1
6554,TCF19,0.28749937,0.7737299949,1
6555,UEVLD,0.28749937,0.7737299949,1
6556,TEX2,0.28570443,0.7751045067,1
6557,ACER3,0.28558737,0.7751941734,1
6558,DNM3,0.28531423,0.7754034071,1
6559,MGA,0.28258285,0.7774966391,1
6560,TANC1,0.28219265,0.7777958045,1
6561,UTP14C,0.2803587,0.7792023225,1
6562,ZDHHC14,0.27907103,0.7801903102,1
6563,ATP5SL,0.2782126,0.7808491661,1
6564,RP11-420G6.4,0.27817357,0.7808791178,1
6565,NPR1,0.27712002,0.7816879374,1
6566,HIST1H2AC,0.2766128,0.7820774534,1
6567,ZC3HAV1,0.27516904,0.7831863745,1
6568,PPM1H,0.2743106,0.7838459421,1
6569,TPST1,0.27384236,0.7842057717,1
6570,CASKIN2,0.2733741,0.7845656475,1
6571,SGIP1,0.26900387,0.7879266997,1
6572,TRAPPC11,0.26736504,0.7891881168,1
6573,ELL,0.26650658,0.7898490799,1
6574,SENCR,0.26619443,0.7900894676,1
6575,ADCK3,0.26580423,0.7903899804,1
6576,SLC15A3,0.26549208,0.7906304131,1
6577,RP11-473M20.9,0.26478973,0.7911714594,1
6578,FAM193B,0.2641264,0.7916825399,1
6579,DDX56,0.26194125,0.7933667317,1
6580,SNX29,0.2581173,0.7963163831,1
6581,YTHDF1,0.2571418,0.7970693131,1
6582,BTBD6,0.2567126,0.7974006622,1
6583,PRKAR2B,0.2561663,0.797822432,1
6584,RTP4,0.25530785,0.7984853324,1
6585,CDC14A,0.2542153,0.7993292338,1
6586,TAP1,0.25152293,0.8014098467,1
6587,IRF1,0.24980603,0.8027373512,1
6588,GRAMD4,0.2485574,0.8037031669,1
6589,RASA2,0.24840131,0.803823915,1
6590,NIPAL2,0.2473868,0.8046088915,1
6591,PI4K2B,0.2466064,0.8052128536,1
6592,DPP9,0.24551384,0.8060585959,1
6593,GDPD3,0.24543579,0.8061190147,1
6594,LIPE,0.24543579,0.8061190147,1
6595,MAPK8IP3,0.24543579,0.8061190147,1
6596,ACP6,0.24512364,0.8063607017,1
6597,RP11-589P10.5,0.24496755,0.8064815521,1
6598,FUT1,0.24442127,0.806904565,1
6599,NLK,0.24317263,0.8078716635,1
6600,ARHGAP19,0.24231419,0.8085367141,1
6601,SORBS3,0.23864631,0.811379847,1
6602,TMOD3,0.23720257,0.8124996374,1
6603,SLC30A4,0.2366563,0.812923442,1
6604,SEMA6C,0.23614904,0.8133170239,1
6605,TTYH3,0.23478334,0.8143769016,1
6606,TAL1,0.23462726,0.8144980521,1
6607,BRWD3,0.23447117,0.8146192071,1
6608,ZNF793,0.23365176,0.8152553435,1
6609,LCORL,0.23275429,0.8159522041,1
6610,RAMP3,0.2284621,0.8192870193,1
6611,NDST1,0.22814994,0.8195296796,1
6612,TRIM47,0.22779876,0.8198026931,1
6613,SLPI,0.22686228,0.8205308359,1
6614,PELI1,0.2259258,0.8212591335,1
6615,ALPK1,0.22584775,0.8213198319,1
6616,B3GAT2,0.22420892,0.8225947454,1
6617,KIAA0754,0.22389676,0.8228376393,1
6618,DOCK4,0.22311635,0.8234449482,1
6619,PHLDA3,0.22151653,0.8246902618,1
6620,GTPBP1,0.21761453,0.827729457,1
6621,TGIF2,0.21718532,0.8280639269,1
6622,ARFGEF2,0.21687315,0.8283071973,1
6623,FAM84B,0.21656099,0.8285504842,1
6624,LDLR,0.21609275,0.8289154454,1
6625,SHQ1,0.21593668,0.8290371073,1
6626,ZC3H7B,0.2155855,0.8293108616,1
6627,KIAA0247,0.21468803,0.8300105501,1
6628,SMAD7,0.21437588,0.8302539517,1
6629,RNASEK,0.21437588,0.8302539517,1
6630,DCAF4,0.21429783,0.8303148046,1
6631,FAM105B,0.21414176,0.8304365135,1
6632,EXD3,0.21289311,0.8314103311,1
6633,KANK3,0.2097325,0.8338764605,1
6634,RXRA,0.20821072,0.8350644409,1
6635,SHROOM4,0.20684502,0.8361308977,1
6636,SRGAP2,0.20625971,0.836588043,1
6637,WDR7,0.20555736,0.8371366901,1
6638,LRRC14,0.20532323,0.8373195901,1
6639,FAM110D,0.20501107,0.8375634705,1
6640,GTPBP2,0.20454283,0.8379293203,1
6641,SLC37A4,0.20423068,0.8381732396,1
6642,ARHGAP26,0.20321615,0.8389660847,1
6643,FOXC1,0.20227967,0.8396980868,1
6644,AKT3,0.20083594,0.8408268615,1
6645,USP31,0.19763629,0.8433296338,1
6646,LCAT,0.19669981,0.8440624531,1
6647,PTAR1,0.19599746,0.8446121562,1
6648,PAQR3,0.19591942,0.844673239,1
6649,MOV10,0.19576333,0.8447954074,1
6650,EEF2K,0.19576333,0.8447954074,1
6651,DNAJC11,0.19467078,0.8456506905,1
6652,FAM21A,0.19447568,0.8458034388,1
6653,FAM221A,0.19412449,0.8460784004,1
6654,ADCK5,0.19369528,0.8464144899,1
6655,HECTD3,0.19346115,0.8465978233,1
6656,SIPA1L1,0.19303194,0.846933956,1
6657,IL27RA,0.19264174,0.8472395554,1
6658,BTN3A1,0.19221252,0.8475757413,1
6659,MSL3,0.19127604,0.8483093339,1
6660,BSDC1,0.18994936,0.8493488149,1
6661,HDAC5,0.18753012,0.8512450122,1
6662,MAPKAP1,0.18604736,0.8524076237,1
6663,CLIC3,0.18546206,0.8528666377,1
6664,CLK2,0.18542303,0.8528972404,1
6665,TTPAL,0.18518892,0.8530808613,1
6666,MYD88,0.18511088,0.8531420701,1
6667,BAK1,0.18433048,0.853754206,1
6668,RP11-468E2.4,0.183394,0.8544888853,1
6669,AL354822.1,0.1810528,0.8563261343,1
6670,RUSC2,0.18035044,0.8568774613,1
6671,RPS6KA3,0.17718981,0.8593592935,1
6672,BAALC,0.17601922,0.8602788447,1
6673,PHTF1,0.17601922,0.8602788447,1
6674,BCOR,0.17465352,0.8613518938,1
6675,KIAA2013,0.17426331,0.8616585264,1
6676,DENND4B,0.17414626,0.8617505202,1
6677,ITPRIP,0.17352194,0.8622411857,1
6678,SLC9C1,0.1732488,0.8624558686,1
6679,CASP2,0.1730537,0.8626092197,1
6680,SPINK5,0.17281958,0.8627932479,1
6681,TRIOBP,0.1709076,0.8642964225,1
6682,OTUD4,0.17082956,0.864357787,1
6683,ATP13A1,0.16669343,0.8676112692,1
6684,ZNF600,0.16575696,0.8683482202,1
6685,AMIGO2,0.16513264,0.8688395844,1
6686,SLC35D2,0.16286948,0.8706212031,1
6687,ZFYVE27,0.1627134,0.8707440977,1
6688,TMEM259,0.161933,0.8713586173,1
6689,FAM167B,0.15943572,0.8733256001,1
6690,INPP5K,0.15920159,0.873510045,1
6691,SLC35B3,0.15900649,0.8736637544,1
6692,ARAP3,0.15846021,0.8740941661,1
6693,CDC23,0.15748473,0.874862851,1
6694,KLHL24,0.15619706,0.8758776958,1
6695,AP1B1,0.15463626,0.8771080841,1
6696,TMEM44,0.15455821,0.8771696114,1
6697,ZNF500,0.15428507,0.8773849626,1
6698,PCDH12,0.15377782,0.8777849245,1
6699,ZNF345,0.15358272,0.8779387644,1
6700,MLKL,0.15358272,0.8779387644,1
6701,AGAP3,0.15303643,0.8783695404,1
6702,PHKA2,0.152178,0.879046547,1
6703,FLYWCH1,0.1517878,0.8793543065,1
6704,EHD1,0.14893934,0.8816015002,1
6705,DDX10,0.14851011,0.8819402015,1
6706,TMEM8A,0.14507636,0.8846505844,1
6707,FIGNL1,0.14367163,0.8857597684,1
6708,NETO2,0.14335948,0.8860062842,1
6709,CTD-2368P22.1,0.14273515,0.8864993489,1
6710,DOPEY2,0.1422279,0.8868999963,1
6711,TNRC18,0.14195476,0.8871157415,1
6712,ENPP2,0.14078416,0.8880404584,1
6713,PRPSAP1,0.13758452,0.8905687919,1
6714,SREBF2,0.13664804,0.8913090037,1
6715,INPPL1,0.1352043,0.8924503489,1
6716,DYNLL2,0.13411173,0.8933142178,1
6717,USP51,0.13379958,0.8935610608,1
6718,SLC9B2,0.13340938,0.893869629,1
6719,SLC16A14,0.13333134,0.8939313446,1
6720,FMNL3,0.13298015,0.8942090726,1
6721,FKTN,0.13282408,0.8943325114,1
6722,ERCC6L2,0.13278505,0.8943633715,1
6723,ITPR2,0.1318876,0.8950731981,1
6724,WDR90,0.13145837,0.8954127102,1
6725,RP11-298O21.2,0.1313023,0.8955361738,1
6726,SPOCK2,0.1293513,0.8970796822,1
6727,MBD6,0.1283758,0.8978515829,1
6728,SLC2A13,0.12587851,0.8998280873,1
6729,HEATR6,0.1240836,0.9012490844,1
6730,PEAK1,0.12373242,0.9015271428,1
6731,AP4S1,0.12322516,0.9019288039,1
6732,TRIM38,0.122912996,0.9021759925,1
6733,ZNF746,0.12275692,0.9022995904,1
6734,KDM4B,0.12260084,0.9024231906,1
6735,MBD5,0.12260084,0.9024231906,1
6736,GMEB2,0.1225228,0.9024849916,1
6737,ABCB10,0.12221064,0.9027322014,1
